,movieId,title,genres
474,326,Wayne's World (1992),Comedy
475,516,"League of Their Own, A (1992)",Comedy|Drama
476,564,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
477,650,Pitch Black (2000),Horror|Sci-Fi|Thriller
478,581,"Whole Nine Yards, The (2000)",Comedy|Crime
479,738,Bull Durham (1988),Comedy|Drama|Romance
480,683,Dog Day Afternoon (1975),Crime|Drama
481,565,American Graffiti (1973),Comedy|Drama
482,257,Erin Brockovich (2000),Drama
483,736,Final Destination (2000),Drama|Thriller
484,611,Thelma & Louise (1991),Adventure|Crime|Drama
485,307,Animal House (1978),Comedy
486,571,"Good Morning, Vietnam (1987)",Comedy|Drama|War
487,330,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
488,234,High Fidelity (2000),Comedy|Drama|Romance
489,403,Hook (1991),Adventure|Comedy|Fantasy
490,532,Misery (1990),Drama|Horror|Thriller
491,710,Frequency (2000),Drama|Thriller
492,318,Predator (1987),Action|Sci-Fi|Thriller
493,335,American Psycho (2000),Crime|Horror|Mystery|Thriller
494,424,Caddyshack (1980),Comedy
495,798,U-571 (2000),Action|Thriller|War
496,36,Gladiator (2000),Action|Adventure|Drama
497,613,Road Trip (2000),Comedy
498,218,Mission: Impossible II (2000),Action|Adventure|Thriller
499,570,Shanghai Noon (2000),Action|Adventure|Comedy|Western
500,316,Blazing Saddles (1974),Comedy|Western
501,782,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
502,767,"Running Man, The (1987)",Action|Sci-Fi
503,669,Mad Max (1979),Action|Adventure|Sci-Fi
504,631,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
505,321,Gone in 60 Seconds (2000),Action|Crime
506,214,Chicken Run (2000),Animation|Children|Comedy
507,493,"Me, Myself & Irene (2000)",Adventure|Comedy
508,268,"Patriot, The (2000)",Action|Drama|War
509,544,"Perfect Storm, The (2000)",Drama|Thriller
510,439,Scary Movie (2000),Comedy|Horror
511,64,X-Men (2000),Action|Adventure|Sci-Fi
512,728,What About Bob? (1991),Comedy
513,661,Hollow Man (2000),Horror|Sci-Fi|Thriller
514,525,"Cell, The (2000)",Drama|Horror|Thriller
515,589,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
516,770,Bring It On (2000),Comedy
517,195,Almost Famous (2000),Drama
518,414,Best in Show (2000),Comedy
519,601,Remember the Titans (2000),Drama
520,167,Meet the Parents (2000),Comedy
521,146,Requiem for a Dream (2000),Drama
522,697,Billy Elliot (2000),Drama
523,242,Charlie's Angels (2000),Action|Comedy
524,793,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
525,241,Unbreakable (2000),Drama|Sci-Fi
526,102,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
527,155,Snatch (2000),Comedy|Crime|Thriller
528,485,Chocolat (2000),Drama|Romance
529,792,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
530,696,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
531,393,What Women Want (2000),Comedy|Romance
532,136,Cast Away (2000),Drama
533,296,Miss Congeniality (2000),Comedy|Crime
534,151,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
535,256,Traffic (2000),Crime|Drama|Thriller
536,504,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
537,660,Hannibal (2001),Horror|Thriller
538,625,Enemy at the Gates (2001),Drama|War
539,41,Memento (2000),Mystery|Thriller
540,430,Blow (2001),Crime|Drama
541,289,Bridget Jones's Diary (2001),Comedy|Drama|Romance
542,276,Scarface (1983),Action|Crime|Drama
543,508,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
544,609,"Knight's Tale, A (2001)",Action|Comedy|Romance
545,35,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
546,388,Moulin Rouge (2001),Drama|Musical|Romance
547,566,Pearl Harbor (2001),Action|Drama|Romance|War
548,753,Swordfish (2001),Action|Crime|Drama
549,620,Lara Croft: Tomb Raider (2001),Action|Adventure
550,521,"Fast and the Furious, The (2001)",Action|Crime|Thriller
551,377,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
552,300,Legally Blonde (2001),Comedy|Romance
553,515,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
554,726,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
555,760,Ghost World (2001),Comedy|Drama
556,459,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
557,523,American Pie 2 (2001),Comedy
558,389,"Others, The (2001)",Drama|Horror|Mystery|Thriller
559,761,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
560,429,Training Day (2001),Crime|Drama|Thriller
561,399,Zoolander (2001),Comedy
562,432,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
563,109,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
564,67,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
565,114,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
566,91,Ocean's Eleven (2001),Crime|Thriller
567,87,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
568,533,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
569,265,"Royal Tenenbaums, The (2001)",Comedy|Drama
570,19,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
571,81,"Beautiful Mind, A (2001)",Drama|Romance
572,442,Black Hawk Down (2001),Action|Drama|War
573,500,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
574,186,Ice Age (2002),Adventure|Animation|Children|Comedy
575,764,Blade II (2002),Action|Horror|Thriller
576,688,Panic Room (2002),Thriller
577,329,My Big Fat Greek Wedding (2002),Comedy|Romance
578,83,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
579,548,About a Boy (2002),Comedy|Drama|Romance
580,157,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
581,796,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
582,100,"Bourne Identity, The (2002)",Action|Mystery|Thriller
583,86,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
584,327,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
585,457,Road to Perdition (2002),Crime|Drama
586,283,Austin Powers in Goldmember (2002),Comedy
587,305,Signs (2002),Horror|Sci-Fi|Thriller
588,179,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
589,352,Bowling for Columbine (2002),Documentary
590,779,Punch-Drunk Love (2002),Comedy|Drama|Romance
591,478,"Ring, The (2002)",Horror|Mystery|Thriller
592,602,8 Mile (2002),Drama
593,127,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
594,496,Adaptation (2002),Comedy|Drama|Romance
595,545,Equilibrium (2002),Action|Sci-Fi|Thriller
596,24,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
597,386,Gangs of New York (2002),Crime|Drama
598,693,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
599,96,Catch Me If You Can (2002),Crime|Drama
600,458,Chicago (2002),Comedy|Crime|Drama|Musical
601,492,"Pianist, The (2002)",Drama|War
602,232,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
603,643,Old School (2003),Comedy
604,633,Bend It Like Beckham (2002),Comedy|Drama|Romance
605,758,Anger Management (2003),Comedy
606,228,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
607,149,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
608,247,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
609,54,Finding Nemo (2003),Adventure|Animation|Children|Comedy
610,346,"Italian Job, The (2003)",Action|Crime
611,361,28 Days Later (2002),Action|Horror|Sci-Fi
612,783,Hulk (2003),Action|Adventure|Sci-Fi
613,520,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
614,43,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
615,759,Matchstick Men (2003),Comedy|Crime|Drama
616,238,Lost in Translation (2003),Comedy|Drama|Romance
617,799,Underworld (2003),Action|Fantasy|Horror
618,634,Monty Python's The Meaning of Life (1983),Comedy
619,280,School of Rock (2003),Comedy|Musical
620,421,Mystic River (2003),Crime|Drama|Mystery
621,69,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
622,212,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
623,655,Elf (2003),Children|Comedy|Fantasy
624,338,Love Actually (2003),Comedy|Drama|Romance
625,715,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
626,681,Hero (Ying xiong) (2002),Action|Adventure|Drama
627,310,"Last Samurai, The (2003)",Action|Adventure|Drama|War
628,260,Big Fish (2003),Drama|Fantasy|Romance
629,26,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
630,495,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
631,477,50 First Dates (2004),Comedy|Romance
632,71,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
633,600,Hellboy (2004),Action|Adventure|Fantasy|Horror
634,105,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
635,742,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
636,667,Mean Girls (2004),Comedy
637,463,Troy (2004),Action|Adventure|Drama|War
638,162,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
639,446,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
640,153,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
641,689,Napoleon Dynamite (2004),Comedy
642,448,Super Size Me (2004),Comedy|Documentary|Drama
643,664,Dodgeball: A True Underdog Story (2004),Comedy
644,488,"Terminal, The (2004)",Comedy|Drama|Romance
645,678,"Notebook, The (2004)",Drama|Romance
646,690,Fahrenheit 9/11 (2004),Documentary
647,210,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
648,365,Anchorman: The Legend of Ron Burgundy (2004),Comedy
649,319,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
650,231,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
651,465,Garden State (2004),Comedy|Drama|Romance
652,541,Collateral (2004),Action|Crime|Drama|Thriller
653,772,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
654,222,Shaun of the Dead (2004),Comedy|Horror
655,644,Sideways (2004),Comedy|Drama|Romance
656,675,The Machinist (2004),Drama|Mystery|Thriller
657,778,Saw (2004),Horror|Mystery|Thriller
658,78,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
659,674,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
660,572,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
661,651,Old Boy (2003),Mystery|Thriller
662,428,Million Dollar Baby (2004),Drama
663,460,Hotel Rwanda (2004),Drama|War
664,325,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
665,698,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
666,745,"Aviator, The (2004)",Drama
667,790,Meet the Fockers (2004),Comedy
668,623,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
669,530,Hitch (2005),Comedy|Romance
670,732,Constantine (2005),Action|Fantasy|Horror|Thriller
671,191,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
672,543,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
673,449,Crash (2004),Crime|Drama
674,215,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
675,624,Madagascar (2005),Adventure|Animation|Children|Comedy
676,347,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
677,92,Batman Begins (2005),Action|Crime|IMAX
678,447,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
679,720,Fantastic Four (2005),Action|Adventure|Sci-Fi
680,353,Wedding Crashers (2005),Comedy|Romance
681,441,Serenity (2005),Action|Adventure|Sci-Fi
682,237,"40-Year-Old Virgin, The (2005)",Comedy|Romance
683,740,Lord of War (2005),Action|Crime|Drama|Thriller|War
684,540,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
685,731,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
686,765,Brokeback Mountain (2005),Drama|Romance
687,250,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
688,656,Walk the Line (2005),Drama|Musical|Romance
689,308,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
690,637,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
691,135,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
692,716,Thank You for Smoking (2006),Comedy|Drama
693,635,Inside Man (2006),Crime|Drama|Thriller
694,754,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
695,687,Lucky Number Slevin (2006),Crime|Drama|Mystery
696,455,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
697,420,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
698,603,Cars (2006),Animation|Children|Comedy
699,773,"Devil Wears Prada, The (2006)",Comedy|Drama
700,244,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
701,221,Little Miss Sunshine (2006),Adventure|Comedy|Drama
702,536,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
703,497,"Pursuit of Happyness, The (2006)",Drama
704,549,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
705,287,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
706,205,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
707,115,"Departed, The (2006)",Crime|Drama|Thriller
708,301,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
709,169,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
710,201,Casino Royale (2006),Action|Adventure|Thriller
711,404,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
712,245,Ratatouille (2007),Animation|Children|Drama
713,324,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
714,670,Zodiac (2007),Crime|Drama|Thriller
715,207,300 (2007),Action|Fantasy|War|IMAX
716,534,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
717,426,Knocked Up (2007),Comedy|Drama|Romance
718,378,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
719,666,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
720,357,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
721,757,Stardust (2007),Adventure|Comedy|Fantasy|Romance
722,506,"Simpsons Movie, The (2007)",Animation|Comedy
723,202,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
724,387,Superbad (2007),Comedy
725,597,Into the Wild (2007),Action|Adventure|Drama
726,694,American Gangster (2007),Crime|Drama|Thriller
727,298,No Country for Old Men (2007),Crime|Drama
728,306,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
729,285,Juno (2007),Comedy|Drama|Romance
730,605,In Bruges (2008),Comedy|Crime|Drama|Thriller
731,44,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
732,653,Forgetting Sarah Marshall (2008),Comedy|Romance
733,152,Iron Man (2008),Action|Adventure|Sci-Fi
734,594,Taken (2008),Action|Crime|Drama|Thriller
735,639,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
736,402,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
737,733,"Incredible Hulk, The (2008)",Action|Sci-Fi
738,122,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
739,561,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
740,785,Tropic Thunder (2008),Action|Adventure|Comedy|War
741,648,Burn After Reading (2008),Comedy|Crime|Drama
742,246,Slumdog Millionaire (2008),Crime|Drama|Romance
743,741,Quantum of Solace (2008),Action|Adventure|Thriller
744,491,Gran Torino (2008),Crime|Drama
745,769,"Wrestler, The (2008)",Drama
746,691,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
747,771,Yes Man (2008),Comedy
748,739,Coraline (2009),Animation|Fantasy|Thriller
749,174,Inglourious Basterds (2009),Action|Drama|War
750,340,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
751,119,Up (2009),Adventure|Animation|Children|Drama
752,229,"Hangover, The (2009)",Comedy|Crime
753,755,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
754,586,(500) Days of Summer (2009),Comedy|Drama|Romance
755,360,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
756,290,District 9 (2009),Mystery|Sci-Fi|Thriller
757,417,Zombieland (2009),Action|Comedy|Horror
758,141,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
759,351,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
760,271,Shutter Island (2010),Drama|Mystery|Thriller
761,406,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
762,567,Kick-Ass (2010),Action|Comedy
763,484,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
764,385,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
765,684,Despicable Me (2010),Animation|Children|Comedy|Crime
766,51,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
767,546,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
768,370,"Social Network, The (2010)",Drama
769,595,Black Swan (2010),Drama|Thriller
770,486,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
771,355,"King's Speech, The (2010)",Drama
772,752,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
773,768,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
774,559,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
775,438,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
776,261,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
777,394,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
778,223,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
779,685,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
780,593,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
781,695,Intouchables (2011),Comedy|Drama
782,445,Skyfall (2012),Action|Adventure|Thriller|IMAX
783,629,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
784,251,Django Unchained (2012),Action|Drama|Western
785,396,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
786,418,"Grand Budapest Hotel, The (2014)",Comedy|Drama
787,240,Interstellar (2014),Sci-Fi|IMAX
788,547,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
789,671,Whiplash (2014),Drama
790,692,Gone Girl (2014),Drama|Thriller
791,345,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
792,614,Big Hero 6 (2014),Action|Animation|Comedy
793,443,The Imitation Game (2014),Drama|Thriller|War
794,709,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
795,479,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller
796,604,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX
797,401,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi
798,471,The Martian (2015),Adventure|Drama|Sci-Fi
799,552,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy
