,movieId,title,genres
460,298,No Country for Old Men (2007),Crime|Drama
461,306,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
462,285,Juno (2007),Comedy|Drama|Romance
463,44,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
464,152,Iron Man (2008),Action|Adventure|Sci-Fi
465,402,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
466,122,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
467,246,Slumdog Millionaire (2008),Crime|Drama|Romance
468,491,Gran Torino (2008),Crime|Drama
469,174,Inglourious Basterds (2009),Action|Drama|War
470,340,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
471,119,Up (2009),Adventure|Animation|Children|Drama
472,229,"Hangover, The (2009)",Comedy|Crime
473,360,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
474,290,District 9 (2009),Mystery|Sci-Fi|Thriller
475,417,Zombieland (2009),Action|Comedy|Horror
476,141,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
477,351,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
478,271,Shutter Island (2010),Drama|Mystery|Thriller
479,406,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
480,484,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
481,385,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
482,51,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
483,370,"Social Network, The (2010)",Drama
484,486,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
485,355,"King's Speech, The (2010)",Drama
486,438,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
487,261,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
488,394,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
489,223,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
490,445,Skyfall (2012),Action|Adventure|Thriller|IMAX
491,251,Django Unchained (2012),Action|Drama|Western
492,396,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
493,418,"Grand Budapest Hotel, The (2014)",Comedy|Drama
494,240,Interstellar (2014),Sci-Fi|IMAX
495,345,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
496,443,The Imitation Game (2014),Drama|Thriller|War
497,479,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller
498,401,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi
499,471,The Martian (2015),Adventure|Drama|Sci-Fi
