,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
444,2g4ZTD3ePNSbDAvh6qAOKQ,Los Reyes De La Torta,9230 N 7th St,Phoenix,AZ,85020,33.570843,-112.0656524,4.5,736,1,"{'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'False', 'DriveThru': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Mexican, Restaurants, Asian Fusion, American (New), Seafood, Burgers","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-21:30'}"
446,XsSgv3vBOyOBXn3Co8EVIg,Q Bistro,"3400 S Jones Blvd, Ste 12",Las Vegas,NV,89146,36.127181,-115.2241151,4.5,735,1,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'ByAppointmentOnly': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, American (New), Korean, Bars, Soup, Nightlife, Asian Fusion, Barbeque, Pizza, Chicken Wings","{'Monday': '17:0-2:30', 'Tuesday': '17:0-2:30', 'Wednesday': '17:0-2:30', 'Thursday': '17:0-2:30', 'Friday': '17:0-3:30', 'Saturday': '17:0-3:30', 'Sunday': '17:0-2:30'}"
448,EneqsOFGCK4KXofNHsc5aQ,In-N-Out Burger,"3545 S Las Vegas Blvd, Ste L24",Las Vegas,NV,89109,36.1174214,-115.1701669,4,733,1,"{'GoodForKids': 'True', 'DriveThru': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Burgers, Fast Food, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '10:30-1:0', 'Wednesday': '10:30-1:0', 'Thursday': '10:30-1:0', 'Friday': '10:30-1:30', 'Saturday': '10:30-1:30', 'Sunday': '10:30-1:0'}"
449,ID5wWJ9C7G0hfbQilvlfxA,La Comida,100 S 6th St,Las Vegas,NV,89101,36.168522,-115.139842,3.5,729,1,"{'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Smoking': ""u'no'"", 'WiFi': ""u'no'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'DriveThru': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}""}","Bars, Restaurants, Cocktail Bars, Tacos, Mexican, Nightlife","{'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-21:30'}"
452,kj1p6NwUGROOoqNySf0I1Q,Yupha's Thai Kitchen,"1805 E Elliot Rd, Ste 115",Tempe,AZ,85284,33.34786044,-111.9095867,4,728,1,"{'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""'beer_and_wine'"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'True', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'False'}","Thai, Restaurants, Vegetarian","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '16:30-21:0', 'Sunday': '17:0-21:0'}"
454,_4Gpn_NIM94D9OFucgfaJQ,Mastro's Ocean Club,15045 N Kierland Blvd,Scottsdale,AZ,85254,33.6240763,-111.930562,4,727,1,"{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'no'"", 'RestaurantsPriceRange2': '4', 'HasTV': 'True', 'RestaurantsAttire': ""'dressy'"", 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'GoodForDancing': 'False', 'BikeParking': 'False', 'Caters': 'False', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'CoatCheck': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Steakhouses, Restaurants, Bars, Nightlife, Lounges, American (Traditional), Seafood","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-22:0'}"
455,tWiFat101ID5w_wgAPMXhA,Ted's Hot Dogs,1755 E Broadway Rd,Tempe,AZ,85282,33.40710155,-111.9096684,4,726,1,"{'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'Corkage': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BYOBCorkage': ""'no'"", 'WiFi': ""u'no'"", 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HappyHour': 'False', 'OutdoorSeating': 'True', 'DriveThru': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'False'}","Restaurants, Hot Dogs, Burgers, Gluten-Free","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:30-22:0'}"
456,aS1qJzTGyluRT2tJ09Jbaw,Magal BBQ,4240 Spring Mountain Rd,Las Vegas,NV,89102,36.1268216,-115.196836,4.5,724,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Alcohol': ""'beer_and_wine'""}","Steakhouses, Korean, Barbeque, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
457,O1TvPrgkK2bUo5O5aSZ7lw,Rol San,323 Spadina Avenue,Toronto,ON,M5T 2E9,43.6543528,-79.39831339,3,722,1,"{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'beer_and_wine'"", 'Caters': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'HappyHour': 'False', 'DogsAllowed': 'False'}","Restaurants, Dim Sum, Chinese","{'Monday': '9:30-2:0', 'Tuesday': '9:30-2:0', 'Wednesday': '9:30-2:0', 'Thursday': '9:30-2:0', 'Friday': '9:30-5:0', 'Saturday': '9:30-5:0', 'Sunday': '9:30-2:0'}"
458,Vay9xHwcvu7VRZOddBgn-A,The Coffee Cup,512 Nevada Hwy,Boulder City,NV,89005,35.977672,-114.8379609,4.5,721,1,"{'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'BYOBCorkage': ""'yes_free'"", 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Corkage': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2'}","Diners, Breakfast & Brunch, Restaurants, Coffee & Tea, Food, Nightlife, Bars, Cocktail Bars","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-9:30', 'Friday': '6:0-14:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}"
459,8nP8ghEpT6WFcM6tfqAaGA,Sugar Bowl,4005 N Scottsdale Rd,Scottsdale,AZ,85251,33.4937754,-111.9259331,3.5,720,1,"{'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'loud'"", 'RestaurantsGoodForGroups': 'True', 'ByAppointmentOnly': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'Caters': 'False', 'DogsAllowed': 'False', 'DriveThru': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True'}","Ice Cream & Frozen Yogurt, Sandwiches, Food, American (Traditional), Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}"
461,Ul6JwluSTm12PVDIqnNaTg,Kaya,2000 Smallman St,Pittsburgh,PA,15222,40.4516553,-79.9844699,4,718,1,"{'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForDancing': 'False', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': None}"", 'HappyHour': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'Smoking': ""u'no'"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True'}","Caribbean, Latin American, Nightlife, Restaurants, Bars","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:0-21:0'}"
462,CvonRhKDJaH155xhtpz_iw,State 48 Brewery,13823 W Bell Rd,Surprise,AZ,85374,33.63823733,-112.3578,3.5,717,1,"{'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False', 'Smoking': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'GoodForDancing': 'False', 'CoatCheck': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Music': '{}', 'HappyHour': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Nightlife, Bars, Food, Pubs, Restaurants, Fish & Chips, American (New), Pizza, Gastropubs, Breweries","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '10:0-22:0'}"
464,zEaGcSVPDQipnRdEZp-F6g,Dom DeMarco's Pizzeria & Bar,9785 W Charleston Blvd,Las Vegas,NV,89117,36.15782246,-115.3112019,4,716,1,"{'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'GoodForDancing': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Smoking': ""u'outdoor'"", 'ByAppointmentOnly': 'True', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'CoatCheck': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Food, Pizza, Nightlife, Wine Bars, Restaurants, Bars, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}"
467,g62SlImzhs6_1t-knPjd8w,Red Square Restaurant & Vodka Lounge,3950 Las Vegas Blvd S,Las Vegas,NV,89119,36.09278851,-115.1761563,4,715,0,"{'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'HasTV': 'True', 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'yes_corkage'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'GoodForDancing': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'Corkage': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '3', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}""}","Restaurants, Russian, Arts & Entertainment, Cocktail Bars, American (Traditional), American (New), Nightlife, Steakhouses, Casinos, Lounges, Bars","{'Monday': '0:0-0:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-0:0'}"
469,VUtazCTIc0aoOrQprP_s-Q,Toby Keith's I Love This Bar & Grill,3475 Las Vegas Blvd S,Las Vegas,NV,89109,36.11899784,-115.1703831,3,714,1,"{'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'Caters': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'CoatCheck': 'False'}","Restaurants, American (Traditional), Arts & Entertainment, Music Venues, Bars, Nightlife, Southern, Burgers","{'Monday': '0:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-0:0'}"
470,#NAME?,DESTIHL Restaurant & Brew Works,301 N Neil St,Champaign,IL,61820,40.11833725,-88.24377661,4,712,1,"{'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}""}","Gluten-Free, Food, American (New), Restaurants, Breweries, Beer, Wine & Spirits, Breakfast & Brunch, Brewpubs","{'Monday': '10:0-10:15', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-21:0'}"
471,N_2yEZ41g9zDW_gWArFiHw,Sweet Jesus,106 John Street,Toronto,ON,M5H 1X9,43.64720675,-79.39040821,3,708,1,"{'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True'}","Coffee & Tea, Desserts, Ice Cream & Frozen Yogurt, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
